Submitted,formulary_name,Company,Company_other,Formulation,Formulation_other,AI_English,AI_English2,percentage,percentage2,Biocontrol,epa_id,FRAC1,frac_code,warning,Targetdiseases,disease_Suppress,targetdiseases_alt,agchem_rate_lo_nond,targetdiseases_other,Disease_Suppress_other,agchem_rate_hi_nond,agchem_rate_type,agchem_dilution_ratio,unit_of_application_alt,recommended_dose,rei,REI2,phi,PHI2,application_number,total_application,application_number2,total_application2,application_method,application_method_alt,price_estimate,Comments_Mizuho,Referencewebpage,labeldate,File,Page Title,FLabel,FSDS,Submitted Login,Submitted From
2017-11-21 18:34:42 +00:00,"Confine Extra	",Winfield Solutions,,Concentrate solutions (C or LC),N/A,Mono- and di-potassium salts of Phosphorous Acid,,53,,No,1381-244,33,,Caution,"Downy mildew, Fusarium, Powdery mildew, Other",,,1,"Phytophthora, Pythium, Rhizoctonia",,3,qt/acre,,,2,4,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation, Aerial, other","Root Dip, Trunk Injection",1,,https://home.agrian.com/,1/6/2014,,Grape Fungicide Entry Form (US),Confine-Extra_Label.pdf,Confine_Extra_MSDS1r.pdf,,204.111.240.50
2017-06-20 17:26:11 +00:00,Phoenix Siskin,United Phosphorus Inc (UPI),,Other,Liquid,Myclobutani,,19.7,,No,70506-284,3,,Caution,"Anthracnose, Black rot, Powdery mildew",,,6,,,10,floz/acre,,,7.5,24,,14,,0.6,46,,,Spray application (Air),,1,,https://home.agrian.com/,5/8/2013,,Grape Fungicide Entry Form (US),Phoenix_Siskin_Label.pdf,Pegasus_DFX_MSDS3.pdf,,4.30.36.70
2017-06-22 13:28:41 +00:00, Rally 40 WSP,Dow AgroSciences,,Other,Dry,myclobutani,,40,,No,62719-410,3,,Caution,"Anthracnose, Black rot, Powdery mildew",,,3,,,5,oz/acre,,,4,24,,14,,1.5lb/acre,0,,,"Soil application (drench), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,6/27/2013,,Grape Fungicide Entry Form (US),Rally_40_WSP_Label.pdf,Rally_40_WSP_MSDS.pdf,,4.30.36.70
2017-12-06 17:20:23 +00:00,"Myclobutanil 20 EW T&O	",Makhteshim Agan,,No descriptions,N/A,Myclobutanil,,19.7,,No,66222-185,3,,Caution,"Anthracnose, Black rot, Powdery mildew",,,6,,,10,floz/acre,,,8,24,,14,,0,46,,,"Spray application (Air), Chemigation/irrigation",,1,,https://home.agrian.com/,7/1/2009,,Grape Fungicide Entry Form (US),Myclobutanil_Label.pdf,Myclobutanil_MSDS.pdf,,204.111.240.50
2017-08-22 17:15:34 +00:00,"Sonoma 20EW AG	",Albaugh,,Emulsifiable Concentrates (EC or E),NA,myclobutanil,,19.7,,No,42750-165,3,,Caution,"Anthracnose, Black rot, Powdery mildew",,,6,,,10,floz/acre,,,8,24,,14,,0,45.6 per acre per year for powdery mildew control,,,"Spray application (Air), Soil application (drench), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,5/20/2013,,Grape Fungicide Entry Form (US),Sonoma_20EW_AG1e_Label.pdf,Sonoma_20EW_AG_MSDS.pdf,,204.111.240.50
2017-08-22 17:26:35 +00:00,"Sonoma 40WSP	",Albaugh,,Soluble Powders (SP or WSP),NA,Myclobutanil,,40,,No,42750-141,3,,Warning,"Anthracnose, Black rot, Botryosphaeria, Eutypa (aka dead arm), Powdery mildew, Other",,,3,Phaeomoniella chlamydospora,,5,oz/acre,,,4,24,,14,,0,1.5 lbs ,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,6/3/2010,,Grape Fungicide Entry Form (US),Sonoma_40WSP_Label.pdf,Sonoma_40WSP_MSDS.pdf,,204.111.240.50
2017-11-29 17:38:26 +00:00,"Eagle 20EW	",Dow AgroSciences,,No descriptions,N/A,myclobutanil,,19.7,,No,62719-463,3,,Caution,"Anthracnose, Black rot, Powdery mildew",,,6,,,10,floz/acre,,,8,24,,14,,0,46,,,Spray application (Air),,1,,https://home.agrian.com/,9/21/2011,,Grape Fungicide Entry Form (US),DAS_Eagle20EW_Label.pdf,Eagle-20EW_MSDS.pdf,,204.111.240.50
2017-07-06 15:34:30 +00:00,Rendition,Certis USA,,Flowables (F or L),NA,Peroxyacetic Acid,Hydrogen Peroxide,5.24,22.75,No,68660-14-70051,33,,Danger,"Black rot, Botrytis, Downy mildew, Powdery mildew",Sour rot,,16,,,48,floz/acre,,,32,1,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation",,1,,https://home.agrian.com/,7/30/2015,,Grape Fungicide Entry Form (US),Rendition_Label.pdf,Rendition_MSDS.pdf,,4.30.36.70
2017-12-06 18:46:44 +00:00,"OSO 5%SC	",Certis USA,,No descriptions,N/A,Polyoxin D zinc salt,,5,,No,68173-4-70051,19,,Caution,"Botrytis, Powdery mildew",,,3.75,,,13,floz/acre,,,8,4,,7,,6,4.2 oz. a.i.,,,"Spray application (Air), Soil application (drench), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,10/5/2012,,Grape Fungicide Entry Form (US),OSO_5SC_Label.pdf,OSO5SC_MSDS.pdf,,204.111.240.50
2017-06-20 16:25:41 +00:00,Ph-D(R) Fungicide,Alysta LifeScience North America,,Other,Dry,Polyoxin D zinc salt,,11.3,,No,66330-56,19,,Caution,"Alternaria, Anthracnose, Black rot, Botrytis, Other",Powdery mildew,,6.2,Root rot,Hard brown rot,6.2,oz/acre,,,6.2,24,,7,0,3,2.1,,,Spray application (Air),,1,,https://home.agrian.com/,5/21/2015,,Grape Fungicide Entry Form (US),Ph-DR_WDG_Label.pdf,Ph-DR_WDG1_MSDS.pdf,,4.30.36.70
2017-09-11 14:45:10 +00:00,"Tavano 5%SC	",Certis USA,,No descriptions,NA,Polyoxin D zinc salt ,,5,,No,68173-4-70051,19,,Caution,"Botrytis, Powdery mildew",,,3.75,,,13,floz/acre,,,8,4,,7,,0,4.2 oz. a.i/acre/season (6ppl. at max),,,"Spray application (Air), Chemigation/irrigation",,1,,https://home.agrian.com/,1/2/2013,,Grape Fungicide Entry Form (US),TAVANO_5SC_Label.pdf,Taegro_2_MSDS.pdf,,204.111.240.50
2017-12-06 17:10:46 +00:00,"MilStop	",BioWorks,,No descriptions,N/A,Potassium Bicarbonate,,85,,No, 70870-1-68539,NC,,Caution,Powdery mildew,,,2,,,5,lbs/acre,,,3.5,1,,0,,0,5,,,"Spray application (Air), Soil application (drench)",,1,,https://home.agrian.com/,8/11/2013,,Grape Fungicide Entry Form (US),MilStop_Label.pdf,MilStop_MSDS.pdf,,204.111.240.50
2017-12-01 16:17:58 +00:00,"Helena ProPhyt	",Helena Chemical,,No descriptions,N/A,Potassium phosphite,,54.5,,No,42519-22-5905,33,,Caution,"Black rot, Downy mildew",Phomopsis (aka dead arm),,2,,,4,pt/acre,,,3,4,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation",,1,,https://home.agrian.com/,5/2/2016,,Grape Fungicide Entry Form (US),Helena-ProPhyt_Label.pdf,Helena_ProPhyt_MSDS.pdf,,204.111.240.50
2017-07-06 16:14:15 +00:00,Reveille,Helena Chemical,,Flowables (F or L),NA,Potassium Phosphite,,54.5,,No,42519-22-5905,33,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm)",,,2,,,4,qt/acre,,,3,4,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation",,1,,https://home.agrian.com/,5/2/2016,,Grape Fungicide Entry Form (US),Reveille_Label.pdf,Reveille_MSDS.pdf,,4.30.36.70
2017-12-05 18:36:29 +00:00,"M-Pede	",Gowan Company,,Concentrate solutions (C or LC),N/A,Potassium salts of fatty acids,,49,,No,10163-324,28,,Warning,Powdery mildew,,,1.25,,,2.5,floz/acre,,,1.75,12,,0,,0,0,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,1/12/2012,,Grape Fungicide Entry Form (US),M-Pede_Label.pdf,M-Pede_MSDS.pdf,,204.111.240.50
2017-08-22 16:43:44 +00:00,"Sil-Matrix	",Others,PQ Corporation,Concentrate solutions (C or LC),NA,Potassium silicate,,29,,No, 82100-1,NC,,Caution,Powdery mildew,Botrytis,,2,,,4,qt/acre,,,3,4,,0,,0,20 gallon per acre per season (10 qt per acre per application),,,Spray application (Air),,1,,https://home.agrian.com/,12/11/2009,,Grape Fungicide Entry Form (US),Sil-MATRIX_Label.pdf,Sil-Matrix1_MSDS.pdf,,204.111.240.50
2017-12-11 18:25:51 +00:00,"Empress(TM) Intrinsic Brand Fungicide	",BASF,,Other,Suspension,Pyraclostrobin,,23.3,,No,7969-355,11,,Warning,"Fusarium, Other",,,1,Phytophthora,"Pythium, Rhizoctonia",3,floz/acre,,,2,12,,N/A,,8,4.4 fl ozs per 1000 sqft/year,,,Soil application (drench),,1,,https://home.agrian.com/,4/1/2013,,Grape Fungicide Entry Form (US),Empress_Label.pdf,Empress_MSDS.pdf,,204.111.240.50
2017-07-19 17:45:16 +00:00,"Scala Brand SC Fungicide	",Bayer CropScience,,Other,Suspension,Pyrimethanil,,54.6,,No,264-788,9,,Caution,Botrytis,,,18,,,18,floz/acre,,,18,12,,7,,0,36,,,Spray application (Air),,1,,https://home.agrian.com/,3/17/2017,,Grape Fungicide Entry Form (US),Satori_Label.pdf,Satori_MSDS.pdf,,4.30.36.70
2017-12-11 17:23:06 +00:00,"Scala Brand SC Fungicide	",Bayer CropScience,,Other,Suspension,Pyrimethanil,,54.6,,No, 264-788,9,,Caution,Botrytis,,,9,,,18,floz/acre,,,13.5,12,,7,,0,36,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,2/22/2017,,Grape Fungicide Entry Form (US),Scala_Brand_SC_Fungicide1g_Label.pdf,Scala_Brand_SC_Fungicide_MSDS.pdf,,204.111.240.50
2018-02-10 13:51:43 +00:00,Prolivo,Summit Agro USA,,Other,SC,Pyriofenone,,27.3,,No,71512-24-88783,U08,,Caution,Powdery mildew,,,16,,,16,floz/acre,,,16,4,,0,,0,0,,,Spray application (Air),,1,,,5/10/2017,,,PROLIVO_300SC_Label.pdf,PROLIVO_300SC_MSDS.pdf,,2601:5ce:4001:e661:39f6:3be5:7fde:ff23
2017-12-11 15:43:20 +00:00,"Serenade MAX	",Bayer CropScience,,No descriptions,N/A,QST 713 strain of Bacillus subtilis,,14.6,,Yes,264-1151,44,,Caution,"Botrytis, Downy mildew, Phomopsis (aka dead arm), Powdery mildew, Sour rot",,,1,,,3,lbs/acre,,,2,4,,0,,0,0,,,"Spray application (Air), Soil application (drench), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,4/1/2013,,Grape Fungicide Entry Form (US),Serenade_MAX_Label.pdf,Serenade_MAX_MSDS.pdf,,204.111.240.50
2017-12-11 15:47:35 +00:00,"Serenade Opti	",Bayer CropScience,,No descriptions,N/A,QST 713 strain of Bacillus subtilis,,26.2,,Yes,264-1160,44,,Caution,"Botrytis, Phomopsis (aka dead arm), Powdery mildew, Sour rot",,,14,,,20,oz/acre,,,17,4,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,3/1/2017,,Grape Fungicide Entry Form (US),Serenade_Opti_Label.pdf,Serenade_Opti1e_MSDS.pdf,,204.111.240.50
2017-12-11 15:18:17 +00:00,"Serenade ASO	",Bayer CropScience,,No descriptions,Suspension,QST 713 strain of Bacillus subtilis,,1.34,,Yes,264-1152,44,,Caution,"Armillaria, Fusarium, Verticillium, Other",,,2,Phytophthora,Rhizoctonia,4,qt/acre,,,3,4,,0,,0,0,,,Soil application (drench),,1,,https://home.agrian.com/,4/1/2016,,Grape Fungicide Entry Form (US),Serenade_ASO1_Label.pdf,Serenade_ASO_MSDS.pdf,,204.111.240.50
2017-12-11 15:18:13 +00:00,"Serenade ASO	",Bayer CropScience,,Other,Suspension,QST 713 strain of Bacillus subtilis,,1.34,,Yes,264-1152,44,,Caution,"Black rot, Botrytis, Downy mildew, Phomopsis (aka dead arm), Powdery mildew, Sour rot",,,2,,,4,qt/acre,,,3,4,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,4/1/2016,,Grape Fungicide Entry Form (US),Serenade_ASO1_Label.pdf,Serenade_ASO_MSDS.pdf,,204.111.240.50
2017-06-22 13:21:05 +00:00, Quintec,Dow AgroSciences,,Concentrate solutions (C or LC),NA,quinoxyfen,,22.58,,No,62719-375,13,,Caution,Powdery mildew,,,3,,,4,floz/acre,,,3.5,12,,14,,5,6.6,,,Spray application (Air),,1,,https://home.agrian.com/,3/24/2014,,Grape Fungicide Entry Form (US),Quintec_Label.pdf,Quintec_MSDS.pdf,,4.30.36.70
2017-06-21 13:59:36 +00:00,PREV-AM ULTRA,Oro Agri,,Other,Liquid,Sodium Tetraborohydrate Decahydrate,,0.99,,No,72662-3,M4,,Warning,"Botrytis, Downy mildew, Powdery mildew, Other",,,50,Bunch rot,,50,floz/acre,,,50,12,,14,,0,0,,,Spray application (Air),,1,,https://home.agrian.com/,8/29/2016,,Grape Fungicide Entry Form (US),PREV-AM_ULTRA1e_Label.pdf,PREV-AM_ULTRA_MSDSk8.pdf,,4.30.36.70
2017-12-11 16:31:02 +00:00,"Bionatrol-M	",NTS America,,No descriptions,N/A,Soybean Oil,,45,,No,N/A,NC,,Caution,"Botrytis, Powdery mildew",,,43,,,45,floz/acre,,,44,0,,0,,0,0,,,Spray application (Air),,1,,https://home.agrian.com/,0001-01-01,,Grape Fungicide Entry Form (US),Bionatrol-M_Label1.pdf,Bionatrol-M_MSDS.pdf,,204.111.240.50
2017-05-18 14:24:39 +00:00,Actinovate,Novozymes BioAg,,Other,Dry,Streptomyces lydicus WYEC,,0.0371,,No,73314-1,NC,,Caution,"Alternaria, Anthracnose, Armillaria, Botrytis, Downy mildew, Fusarium, Powdery mildew, Verticillium, Other","Alternaria, Anthracnose, Armillaria, Botrytis, Downy mildew, Fusarium, Powdery mildew, Verticillium, Other",,3,Aphanomyces,Erwinia,12,oz/acre,,,7.5,1,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation, other",Seed Treatment,1,,http://Agrian.com,1/1/2017,,Grape Fungicide Entry Form (US),Actinovate_AG1_Label.pdf,Actinovate_AG1_MSDS.pdf,,4.30.36.70
2017-12-11 15:01:48 +00:00,"Yellow Jacket Wettable Sulfur II	",Others,Georgia Gulf Sulfur Corporation,No descriptions,N/A,Sulfur,,90,,No,6325-13,M2,,Caution,Powdery mildew,,,3.8,,,25,lbs/acre,,,14,24,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,5/4/2017,,Grape Fungicide Entry Form (US),Yellow-Jacket-Wettable-Sulfur-II-.pdf,Yellow-Jacket-SDS.pdf,,204.111.240.50
2017-12-06 15:51:36 +00:00,"Micro Sulf	",NuFarm Americas,,No descriptions,N/A,Sulfur,,80,,No,55146-75,M2,,Caution,"Phomopsis (aka dead arm), Powdery mildew",,,3,,,10,lbs/acre,,,6.5,24,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,5/24/2011,,Grape Fungicide Entry Form (US),Micro_Sulf_Label.pdf,Micro_Sulf_MSDS.pdf,,204.111.240.50
2017-09-11 16:20:14 +00:00,Thiolux,Loveland Products,,Granules (G),NA,Sulfur,,80,,No,34704-1079,M2,,Caution,Powdery mildew,,,3,,,10,lbs/acre,,,6.5,24,,0,,0,0,,,"Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,8/12/2013,,Grape Fungicide Entry Form (US),Thiolux_Label.pdf,Thiolux_MSDS.pdf,,204.111.240.50
2017-12-01 18:30:48 +00:00,"Kumulus DF	",Micro Flo Company,,No descriptions,N/A,Sulfur,,80,,No,51036-352,M2,,Caution,"Phomopsis (aka dead arm), Powdery mildew",,,2,,,10,lbs/acre,,,6,24,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,11/2/1999,,Grape Fungicide Entry Form (US),Kumulus_Df_Ad_040804_Label.pdf,Kumulus_DF_MSDS.pdf,,204.111.240.50
2017-11-27 17:22:02 +00:00,"Defend DF	",Quimetal Industrial,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Sulfur,,80,,No,62562-8,M2,,Caution,"Phomopsis (aka dead arm), Powdery mildew",,,2,,,10,lbs/acre,,,6,24,,0,,0,0,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,8/26/2013,,Grape Fungicide Entry Form (US),Defend_DF_Label.pdf,MSDS-Sulphur-80-WG.pdf,,204.111.240.50
2017-12-06 15:59:47 +00:00,"Microfine Sulfur	",Loveland Products,,No descriptions,N/A,Sulfur,,90,,No,6325-13-34704,M2,,Caution,Powdery mildew,,,1.6,,,6,lbs/acre,,,4.1,24,,0,,0,0,,,"Spray application (Air), Aerial, other",ground dusting,1,,https://home.agrian.com/,4/9/2013,,Grape Fungicide Entry Form (US),MicrofineSulfur_Label.pdf,MicrofineSulfur_MSDS.pdf,,204.111.240.50
2017-09-11 16:09:44 +00:00,"THAT Flowable Sulfur	",Stoller Enterprises,,Flowables (F or L),NA,Sulfur,,52,,No,57538-5,M2,,Caution,Powdery mildew,,,1,,,2,pt/acre,,,1.5,24,,0,,0,5,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,5/13/2016,,Grape Fungicide Entry Form (US),THAT_Flowable_Sulfur1_Label.pdf,THAT_Flowable_Sulfur_MSDS.pdf,,204.111.240.50
2017-06-20 17:59:44 +00:00,Premium Micronized One Liquid Sulfur,American Fertilizer and Foliar,,Other,Liquid,Sulfur,,52,,No,57538-5-85689,M2,,Caution,Powdery mildew,,,1,,,2,pt/acre,,,1.5,24,,0,,0,5,,,Spray application (Air),,1,,,7/23/2014,,Grape Fungicide Entry Form (US),Premium_Micronized_One_Liquid_Sulfur_Label1.pdf,Premium_Micronized_One_Liquid_Sulfur_MSDS.pdf,,4.30.36.70
2017-12-06 16:06:09 +00:00,"Microthiol Disperss	",United Phosphorus Inc (UPI),,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Sulfur (S),,80,,No,70506-187,M2,,Caution,"Phomopsis (aka dead arm), Powdery mildew",,,3,,,10,lbs/acre,,,6.5,24,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,3/12/2010,,Grape Fungicide Entry Form (US),MicrothiolDisperss_Label.pdf,Microthiol_Disperss_MSDS.pdf,,204.111.240.50
2017-10-17 17:56:59 +00:00,"Wettable Sulphur	",Others,Helena Chemical ,No descriptions,N/A,Sulphur,,90,,No,5905-289,M2,,Caution,Powdery mildew,,,5,,,5,lbs/acre,,,5,24,,0,,0,0,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,4/14/2011,,Grape Fungicide Entry Form (US),Wettable_Sulphur_Label.pdf,Wettable_Sulphur_MSDS.pdf,,204.111.240.50
2017-11-21 19:01:56 +00:00,"Custodia	",Makhteshim Agan,,No descriptions,N/A,Tebuconazole,Azoxystrobin,18.35,11,No,66222-250,11,3,Warning,"Black rot, Powdery mildew","Botrytis, Downy mildew, Phomopsis (aka dead arm), Other",,8.6,leaf spot,,8.6,floz/acre,,,8.6,12,,14,,0,68.8,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,2/12/2015,,Grape Fungicide Entry Form (US),Custodia_Label1f.pdf,Custodia_MSDS1f.pdf,,204.111.240.50
2017-06-15 14:03:15 +00:00,Azoxy Teb,Albaugh,,No descriptions,NA,Tebuconazole,,18.35,,No,42750-285,11,3,Warning,"Black rot, Botrytis, Downy mildew, Phomopsis (aka dead arm), Powdery mildew","Black rot, Botrytis, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,8.6,,,8.6,floz/acre,,,8.6,12,,14,,0,68.8,,,"Spray application (Air), other",Ground,1,,http://Agrian.com,4/1/2015,,Grape Fungicide Entry Form (US),Azoxy_Teb_Label1d.pdf,Azoxy_Teb_MSDS.pdf,,4.30.36.70
2017-08-22 14:57:52 +00:00,Sharda USA LLC,Sharda USA,,No descriptions,NA,Tebuconazole,,45,,No, 4581-416-83529,3,,Danger,"Black rot, Botrytis, Powdery mildew",,,2,,,2,lbs/acre,,,2,12,,14,,0,2 lb per acre per crop season,,,Spray application (Air),,1,,https://home.agrian.com/,9/11/2010,,Grape Fungicide Entry Form (US),Tebuconazole_45_WDG_Label1A.pdf,Tebuconazole_45_WDG_MSDS.pdf,,204.111.240.50
2017-12-11 15:54:54 +00:00,"Teb 45DF	",Willowood,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Tebuconazole,,45,,No,87290-12,3,,Warning,"Black rot, Powdery mildew",Botrytis,,4,,,4,oz/acre,,,4,12,,14,,0,2 lb,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,9/14/2016,,Grape Fungicide Entry Form (US),Teb_45DF1u_Label.pdf,Teb_45DF_MSDS.pdf,,204.111.240.50
2017-09-11 16:50:09 +00:00,Toledo 45WP,Others,Rotam North America Inc.,Soluble Powders (SP or WSP),NA,Tebuconazole,,45,,No,83100-13-83979 ,3,,Caution,"Black rot, Powdery mildew",Botrytis,,4,,,4,oz/acre,,,4,12,,14,,0,2 lb,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,5/26/2015,,Grape Fungicide Entry Form (US),Toledo_45WP_Label.pdf,Toledo_45WP_MSDS.pdf,,204.111.240.50
2017-09-11 15:12:21 +00:00,TebuStar 45WSP,Albaugh,,"Soluble Powders (SP or WSP), Other",NA,Tebuconazole,,45,,No,42750-102,3,,Caution,"Black rot, Powdery mildew",Botrytis,,4,,,4,oz/acre,,,4,12,,14,,0,2 lb per acre per crop season,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,10/1/2014,,Grape Fungicide Entry Form (US),TebuStar_45WSP_Label.pdf,TebuStar1_45WSP_MSDS.pdf,,204.111.240.50
2017-05-18 15:20:45 +00:00,AmTide Tebuconazole 45WDG,AmTide,,No descriptions,NA,Tebuconazole,,45,,No,83851-4,3,,Caution,"Botrytis, Powdery mildew, Other","Botrytis, Powdery mildew, Other",,4,Black rot,Black rot,4,oz/acre,,,4,12,,14,,0,32,,,"Spray application (Air), other",Ground,1,,http://Agrian.com,4/13/2012,,Grape Fungicide Entry Form (US),AmTide_Tebuconazole_45WDG_Label2w.pdf,AmTide_Tebuconazole_45WDG_MSDS.pdf,,4.30.36.70
2017-12-06 18:39:46 +00:00,"Orius 20AQ	",Makhteshim Agan,,Emulsifiable Concentrates (EC or E),N/A,Tebuconazole: alpha,,20,,No,66222-128,3,,Caution,"Black rot, Powdery mildew",,,8.6,,,8.6,oz/acre,,,8.6,12,,14,,0,68.8,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,4/23/2010,,Grape Fungicide Entry Form (US),Orius_20AQ_Label.pdf,Orium20AQ_MSDS.pdf,,204.111.240.50
2017-12-06 15:40:17 +00:00,"Mettle 125 ME	",Isagro USA,,Concentrate solutions (C or LC),N/A,Tetraconazole,,11.6,,No,80289-8 ,3,,Caution,"Botryosphaeria, Eutypa (aka dead arm), Other",,,5,Phaeoacremonium aleophilum,Phaeomoniella chlamydospora,5,floz/acre,,,5,12,,14,,2,10,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,0001-01-01,,Grape Fungicide Entry Form (US),Mettle125ME_Label.pdf,Mettle125ME_MSDS.pdf,,204.111.240.50
2017-12-06 15:40:44 +00:00,"Mettle 125 ME	",Isagro USA,,Concentrate solutions (C or LC),N/A,Tetraconazole,,11.6,,No,80289-8 ,3,,Caution,"Anthracnose, Black rot, Powdery mildew",,,3,,,5,floz/acre,,,4,12,,14,,3,10,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,0001-01-01,,Grape Fungicide Entry Form (US),Mettle125ME_Label.pdf,Mettle125ME_MSDS.pdf,,204.111.240.50
2017-09-11 17:15:23 +00:00,"Topsin M WSB	",United Phosphorus Inc (UPI),,Soluble Powders (SP or WSP),NA,Thiophanate-methyl,,70,,No,8033-125-70506,1,,Caution,Botrytis,,,1,,,1.5,floz/acre,,,1.25,48,,7,,0,6,,,"Spray application (Air), Soil application (drench), Aerial",,1,,https://home.agrian.com/,12/18/2009,,Grape Fungicide Entry Form (US),Topsin_M_WSB_Label.pdf,Topsin_M_WSB_MSDS.pdf,,204.111.240.50
2017-09-11 17:15:27 +00:00,"Topsin M WSB	",United Phosphorus Inc (UPI),,Soluble Powders (SP or WSP),NA,Thiophanate-methyl,,70,,No,8033-125-70506,1,,Caution,"Bitter rot, Black rot, Phomopsis (aka dead arm), Powdery mildew",,,0.75,,,1.5,lbs/acre,,,1,48,,7,,0,6,,,"Spray application (Air), Soil application (drench), Aerial",,1,,https://home.agrian.com/,12/18/2009,,Grape Fungicide Entry Form (US),Topsin_M_WSB_Label.pdf,TOPGUARD_MSDS.pdf,,204.111.240.50
2017-12-01 16:38:34 +00:00,"Incognito 85 WDG	",Makhteshim Agan,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Thiophanate-methyl,,85,,No,66222-145,1,,Caution,"Bitter rot, Black rot, Powdery mildew",,,0.6,,,1.2,lbs/acre,,,0.9,48,,14,,0,3.2,,,"Spray application (Air), Soil application (drench), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,10/21/2010,,Grape Fungicide Entry Form (US),Incognito_85_WDG1l_Label.pdf,Incognito_85_WDG1f_MSDS.pdf,,204.111.240.50
2017-09-11 16:28:58 +00:00,"Thiophanate Methyl 85 WDG	",Makhteshim Agan,,Water-Dispersible Granules or Dry Flowables (WDG or DF),NA,Thiophanate-methyl,,85,,No,66222-145,1,,Caution,"Bitter rot, Black rot, Powdery mildew",,,0.6,,,1.2,lbs/acre,,,0.9,48,,14,,0,3.2,,,"Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,11/30/2015,,Grape Fungicide Entry Form (US),Thiophanate_Methyl_85_WDG_Label.pdf,Thiophanate_Methyl1_85_WDG_MSDS.pdf,,204.111.240.50
2017-12-06 18:33:35 +00:00,"Omni Brand T-METHYL 70 WP	",Helena Chemical,,Soluble Powders (SP or WSP),N/A,Thiophanate-methyl ,,70,,No,87373-6-5905 ,1,,Caution,"Botrytis, Powdery mildew",,,1,,,1.5,lbs/acre,,,1.25,48,,7,,0,6,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,7/12/2016,,Grape Fungicide Entry Form (US),Omni-Brand-T-Methyl-70-WP-Label.pdf,Omni_Brand_T-METHYL1_70_WP__MSDS.pdf,,204.111.240.50
2017-12-06 18:28:27 +00:00,"Nufarm T-Methyl 70 WSB	",NuFarm Americas,,Other,water soluble packets,Thiophanate-methyl ,,70,,No,228-655,1,,Caution,"Botrytis, Powdery mildew",,,1,,,1.5,lbs/acre,,,1.25,48,,7,,0,6,,,"Spray application (Air), Aerial",,1,,,6/24/2011,,Grape Fungicide Entry Form (US),Nufarm1a_T-Methyl_70_WSB_Label.pdf,Nufarm1a_T-Methyl_70_WSB_MSDS.pdf,,204.111.240.50
2017-12-06 18:28:31 +00:00,"Nufarm T-Methyl 70 WSB	",NuFarm Americas,,Other,water soluble packets,Thiophanate-methyl ,,70,,No,228-655,1,,Caution,"Bitter rot, Black rot, Powdery mildew",,,0.75,,,1.5,lbs/acre,,,1.2,48,,7,,0,6,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,6/24/2011,,Grape Fungicide Entry Form (US),Nufarm1a_T-Methyl_70_WSB_Label.pdf,Nufarm1a_T-Methyl_70_WSB_MSDS.pdf,,204.111.240.50
